StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2,Q3,Q4,Q5,Q6,Q7,Q7_4_TEXT,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q14_6_TEXT,Q15,Q15_3_TEXT,Q15_5_TEXT,Q15_4_TEXT,Q15_2_TEXT,Q15_1_TEXT,Q15_6_TEXT,Q17,Q18,Q18_8_TEXT,Q19,Q20,Q21,Q22,Q23_1,Q23_2,Q23_3,Q24_1,Q24_2,Q25,Q26_1,Q26_2,Q26_3,Q26_4,Q26_5,Q26_6,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q28,Q29,Q30,Q31,Q32,Q33,Q34_1,Q34_2,Q34_3,Q34_4,Q35_1,Q35_2,Q35_3,Q35_4,Q35_5,Q35_6,Q35_7,Q35_8,Q36_1,Q36_2,Q36_3,Q36_4,Q36_5,Q36_6,Q36_7,Q36_8,Q37_1,Q37_2,Q37_3,Q37_4,Q37_5,Q37_6,Q37_7,Q37_8,Q38_1,Q38_2,Q38_3,Q38_4,Q38_5,Q38_6,Q38_7,Q38_8,Q39_1,Q39_2,Q39_3,Q39_4,Q39_5,Q40_1,Q40_2,Q40_3,Q40_4,Q40_5,Q41,Q42,Q43,Q44,Q45,Q46,Q47_1,Q47_2,Q47_3,Q47_4,Q47_5,Q48_1,Q48_2,Q49,Q50,Q51,Q52_1,Q52_2,Q52_3,Q52_4,Q52_5,Q52_6,Q52_7,Q52_8,Q53,Q53_7_TEXT,Q_UnansweredPercentage,Q_UnansweredQuestions
2025-10-31 09:10:30,2025-10-31 09:10:30,Survey Test,,100,0,True,2025-10-31 09:10:30,R_2twI5DYu2IoPASa,,,,,,,test,,I agree to the consent form linked,Yes,Yes,Yes,Female,,,Massa! Bibendum sapien tempor platea risus a aenean tincidunt at. Nec nec suspendisse scelerisque venenatis.,"Aliquet praesent vivamus dui, porttitor? Potenti sapien ut proin augue vivamus ligula elementum gravida! Pellentesque.",Yes,,Et auctor quam donec scelerisque ultricies pede nulla natoque nibh.,Adult (19+),"Hospital,Private Practice,School,Other (please specify)","Natoque? Potenti interdum ab molestie dui felis, neque? Vehicula suspendisse phasellus erat mauris lorem.",Outpatient Clinic,,Magnis sodales nunc? Elit ultrices neque malesuada sed. Tempora diam aliquam neque. Montes nonummy eleifend.,,,,,Employed part-time (less than 35 hours per week),Neurogenic communication disorders,,,1-25 hours,Not familiar at all,,Not at all important,Moderately important,,Extremely important,,Slightly important,A few times,,,,,,,A few times,,,Once,,Moderately familiar,Very familiar,,,None,Considerable coverage,Very well,Very well,Moderately well,,,Neutral,Very uncomfortable,Very comfortable,,Very uncomfortable,Very comfortable,Very uncomfortable,Neutral,Very comfortable,,Somewhat comfortable,Very uncomfortable,Very comfortable,Very comfortable,,,Very comfortable,,,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,,Neutral,,Somewhat comfortable,,,Neutral,,,,Somewhat comfortable,,Neutral,Very comfortable,Somewhat uncomfortable,,Somewhat comfortable,Very comfortable,Somewhat uncomfortable,Not well at all,Moderately confident,Slightly confident,Very confident,Somewhat disagree,,,Extremely confident,,Not at all confident,,,,Neither agree nor disagree,Never,,Very confident,,,,,,Not confident at all,Extremely confident,,,0.19607843137254902,"QID52,QID82,QID64,QID60,QID73,QID89,QID27,QID55,QID26,QID49"
2025-10-31 09:10:30,2025-10-31 09:10:30,Survey Test,,100,0,True,2025-10-31 09:10:30,R_5beZO82m2G2lfro,,,,,,,test,,I agree to the consent form linked,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,"QID39,QID42"
2025-10-31 09:10:30,2025-10-31 09:10:31,Survey Test,,100,1,True,2025-10-31 09:10:31,R_8kNet5psvzRs9ro,,,,,,,test,,I agree to the consent form linked,Yes,Yes,Yes,Non-binary,Other (please specify),Montes aliquet in mi? Suspendisse interdum duis suspendisse wisi phasellus convallis.,A risus. Morbi. Natoque maecenas vel rutrum id justo pharetra.,"Facilisi lectus dictumst nec, dapibus. Euismod! Sit ac ante aenean ultricies magna consequat.",Yes,Yes,Curabitur maecenas ridiculus cursus turpis? Maecenas ultrices! Ut maecenas ipsum rutrum pretium sem.,,"Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),Private Practice,School,Skilled Nursing Facility,Other (please specify)",Proin suscipit praesent scelerisque interdum pharetra convallis. Tincidunt? Eros! Maecenas! Diam gravida.,"Hospital,Outpatient Clinic,Other (please specify)",Nulla. Temporibus mauris faucibus wisi. Duis magnis sit primis donec.,Nec dolor aliquet ullamcorper lorem elit eros. Quis consectetuer accumsan donec eros.,,,,A tincidunt scelerisque nibh? Volutpat morbi! Luctus ipsum nec suspendisse euismod cursus.,Employed full-time (35 hours or more per week),"Counseling or psychosocial support,Huntington’s disease (HD)- specific content,Interprofessional collaboration,Neurogenic communication disorders,Pediatric populations",,,1-25 hours,Not familiar at all,Moderately important,Slightly important,Slightly important,,,Slightly important,Not at all important,,Frequently,,,,,Frequently,,Once,,,,Moderately familiar,Very familiar,Not familiar at all,Very familiar,None,,Moderately well,,,Not well at all,Very comfortable,,Very uncomfortable,Neutral,Somewhat comfortable,,Neutral,,Somewhat comfortable,,Somewhat uncomfortable,Very uncomfortable,,Very comfortable,Somewhat uncomfortable,Somewhat uncomfortable,,Neutral,Neutral,Neutral,Very uncomfortable,,,Somewhat uncomfortable,,Very comfortable,Somewhat comfortable,,,Somewhat uncomfortable,Somewhat comfortable,,Somewhat comfortable,,Very uncomfortable,Very comfortable,Very uncomfortable,Very comfortable,,Somewhat uncomfortable,Somewhat uncomfortable,,Not well at all,Not confident at all,Not confident at all,Moderately confident,Strongly disagree,Strongly disagree,,Extremely confident,,,,Very well,Extremely well,Somewhat disagree,Never,Very well,Very confident,,Very confident,Not confident at all,Not confident at all,Extremely confident,Slightly confident,Not confident at all,"Access to evidence-based protocols,CEU workshops/webinars,Graduate coursework,Graduate clinical experience,Interdisciplinary case studies,Mentorship or supervision,Other (please specify)",Primis mauris fusce nibh enim mi. Venenatis? Primis? Amet mauris fusce interdum sodales eros vel.,0.058823529411764705,"QID36,QID64,QID8"
2025-10-31 09:10:31,2025-10-31 09:10:31,Survey Test,,100,0,True,2025-10-31 09:10:31,R_88vcKAICHLLV9L8,,,,,,,test,,I do not agree to the consent form linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-10-31 09:10:31,2025-10-31 09:10:31,Survey Test,,100,0,True,2025-10-31 09:10:31,R_4VkL5wcl8GQUd6K,,,,,,,test,,I agree to the consent form linked,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-10-31 09:10:31,2025-10-31 09:10:31,Survey Test,,100,0,True,2025-10-31 09:10:31,R_diLSFQVSzIpYkKO,,,,,,,test,,I do not agree to the consent form linked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-10-31 09:10:31,2025-10-31 09:10:31,Survey Test,,100,0,True,2025-10-31 09:10:31,R_eyb0ri2bg7h5hnU,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,QID38
2025-10-31 09:10:32,2025-10-31 09:10:32,Survey Test,,100,0,True,2025-10-31 09:10:32,R_aa97uXgDp2Kbdm6,,,,,,,test,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"QID38,QID39,QID42,QID44"
2025-10-31 09:10:32,2025-10-31 09:10:32,Survey Test,,100,0,True,2025-10-31 09:10:32,R_dp49apJkteYTT4W,,,,,,,test,,I agree to the consent form linked,Yes,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-10-31 09:10:32,2025-10-31 09:10:32,Survey Test,,100,0,True,2025-10-31 09:10:32,R_beIrgy3aoguhegC,,,,,,,test,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,"QID38,QID39"
2025-10-31 09:10:32,2025-10-31 09:10:32,Survey Test,,100,0,True,2025-10-31 09:10:32,R_6VRODsaJC2YBUTc,,,,,,,test,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,QID38
2025-11-07 14:51:02,2025-11-07 15:01:01,IP Address,68.196.241.60,100,598,True,2025-11-07 15:01:02,R_6R568nIVUCGJN9E,,,,,40.947,-73.0296,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,Online/Hybrid program,,Florida,December 2018,No,Yes,5 years,Pediatric (birth-18),"Outpatient Clinic (e.g., hospital outpatient, university clinic),School,Skilled Nursing Facility",,School,,,,full time elementary school position 2021-present,,,Employed full-time (35 hours or more per week),Pediatric populations,,No,1-25 hours,Not familiar at all,Very important,Very important,Moderately important,Very important,Moderately important,Very important,Moderately important,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not familiar at all,Not familiar at all,Not familiar at all,Not familiar at all,Some coverage,Minimal coverage,Slightly well,Slightly well,Not well at all,Not well at all,Very uncomfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Somewhat uncomfortable,Neutral,Neutral,Very uncomfortable,Very uncomfortable,Neutral,Neutral,Neutral,Neutral,Somewhat comfortable,Somewhat comfortable,Very uncomfortable,Very uncomfortable,,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Neutral,Somewhat uncomfortable,Neutral,Neutral,Neutral,Very uncomfortable,Very uncomfortable,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Not well at all,Not confident at all,Not confident at all,Not confident at all,Strongly agree,Strongly agree,Very confident,Moderately confident,Moderately confident,Slightly confident,Not at all confident,Slightly well,Not well at all,Somewhat agree,A few times,Not well at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,Not confident at all,"CEU workshops/webinars,Graduate coursework,Mentorship or supervision",,0,
2025-11-04 11:20:20,2025-11-04 11:20:26,IP Address,96.56.14.26,2,5,False,2025-11-11 11:20:29,R_5uJW6ySDzJiJSYx,,,,,41.0408,-73.8179,qr,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
2025-11-17 17:14:28,2025-11-17 17:25:28,IP Address,104.179.73.99,100,660,True,2025-11-17 17:25:29,R_3LjTCWAQdnw2xMy,,,,,33.384,-84.798,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,Georgia,2023,No,Yes,2,Pediatric (birth-18),"Private Practice,School",,School,,,,3,,,Employed full-time (35 hours or more per week),"Interprofessional collaboration,Pediatric populations",,Yes,1-25 hours,Moderately familiar,Extremely important,Extremely important,Extremely important,Extremely important,Very important,Very important,Very important,A few times,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,Some coverage,Some coverage,Not well at all,Not well at all,Slightly well,Not well at all,Very uncomfortable,Very uncomfortable,Very comfortable,Somewhat comfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Very comfortable,Somewhat comfortable,Neutral,Somewhat uncomfortable,Somewhat comfortable,Neutral,Very uncomfortable,Very uncomfortable,Neutral,Neutral,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Not well at all,Not confident at all,Not confident at all,Slightly confident,Somewhat agree,Strongly agree,Moderately confident,Slightly confident,Moderately confident,Moderately confident,Not at all confident,Moderately well,Moderately well,Strongly agree,Never,Slightly well,Not confident at all,Not confident at all,Not confident at all,Slightly confident,Slightly confident,Slightly confident,Slightly confident,Not confident at all,"Access to evidence-based protocols,CEU workshops/webinars,Graduate coursework,Graduate clinical experience,Mentorship or supervision",,0,
2025-11-17 17:35:57,2025-11-17 17:52:14,IP Address,23.113.66.193,100,976,True,2025-11-17 17:52:14,R_12mCGOTe0LyE4FR,,,,,33.384,-84.798,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,Georgia,2023,No,Yes,3,Pediatric (birth-18),School,,School,,,,"Full time ",,,Employed full-time (35 hours or more per week),Pediatric populations,,Yes,0 hours,Slightly familiar,Moderately important,Very important,Very important,Very important,Very important,Very important,Moderately important,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Some coverage,Minimal coverage,Slightly well,Not well at all,Slightly well,Slightly well,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Slightly well,Slightly confident,Slightly confident,Slightly confident,Neither agree nor disagree,Strongly agree,Very confident,Slightly confident,Very confident,Moderately confident,Slightly confident,Slightly well,Moderately well,Strongly agree,Never,Moderately well,Moderately confident,Slightly confident,Moderately confident,Moderately confident,Very confident,Very confident,Very confident,Moderately confident,"CEU workshops/webinars,Graduate clinical experience,Mentorship or supervision",,0,
2025-11-17 18:21:39,2025-11-17 18:30:47,IP Address,70.107.178.129,100,548,True,2025-11-17 18:30:50,R_3rYviUK6BZKL1oK,,,,,40.7434,-73.0761,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,New York,1984,No,Yes,35,Adult (19+),"Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),School",,Hospital,,,,,,,Employed part-time (less than 35 hours per week),"Adult populations,Counseling or psychosocial support,Dysphagia/swallowing,Huntington’s disease (HD)- specific content,Neurogenic communication disorders,Other (please specify)","Tracheostomy/Ventilator Dependent, Palliative Care, Ethics",Yes,26-50 hours,Very familiar,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Extremely important,Very important,Once,Never,Never,Never,Once,Once,Frequently,Frequently,Frequently,Frequently,Several times,Several times,Moderately familiar,Extremely familiar,Moderately familiar,Extremely familiar,Considerable coverage,Minimal coverage,Moderately well,Slightly well,Not well at all,Not well at all,Somewhat comfortable,Neutral,Somewhat comfortable,Neutral,Somewhat comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very uncomfortable,Somewhat uncomfortable,Very uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Slightly well,Slightly confident,Slightly confident,Not confident at all,Strongly agree,Neither agree nor disagree,Extremely confident,Very confident,Extremely confident,Very confident,Extremely confident,Very well,Extremely well,Strongly agree,A few times,Moderately well,Extremely confident,Moderately confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Very confident,Very confident,CEU workshops/webinars,,0,
2025-11-18 05:58:17,2025-11-18 06:08:46,IP Address,129.49.158.254,100,628,True,2025-11-18 06:08:46,R_3rkwuvOuZZOQ2V4,,,,,40.916,-73.0497,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,NY,2016,No,Yes,9 years,Adult (19+),"Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),Private Practice,Skilled Nursing Facility,Other (please specify)",Home Care,"Outpatient Clinic,Skilled Nursing Facility",,,,,,,Employed full-time (35 hours or more per week),"Adult populations,Counseling or psychosocial support,Dysphagia/swallowing",,Yes,26-50 hours,Slightly familiar,Moderately important,Extremely important,Extremely important,Extremely important,Very important,Very important,Moderately important,Never,Never,Never,Never,Never,Never,A few times,Never,A few times,Never,Never,Never,Moderately familiar,Moderately familiar,Moderately familiar,Moderately familiar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.43137254901960786,"QID34,QID87,QID82,QID56,QID53,QID60,QID35,QID79,QID86,QID28,QID66,QID85,QID47,QID54,QID36,QID88,QID81,QID48,QID55,QID49,QID70,QID37"
2025-11-18 10:40:20,2025-11-18 10:47:03,IP Address,64.238.128.41,100,403,True,2025-11-18 10:47:03,R_71du5VDQJyarBgx,,,,,40.871,-73.051,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,New York,2016,No,Yes,9,"Adult (19+),Pediatric (birth-18)","Hospital,Outpatient Clinic (e.g., hospital outpatient, university clinic),Private Practice,School",,"Private practice,School",,,part time,full time,,,Employed full-time (35 hours or more per week),"Adult populations,Dysphagia/swallowing,Interprofessional collaboration,Pediatric populations",,Yes,26-50 hours,Moderately familiar,Slightly important,Moderately important,Moderately important,Moderately important,Moderately important,Moderately important,Slightly important,A few times,A few times,,Never,Never,Never,A few times,,Never,Never,Never,Never,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Some coverage,Some coverage,Slightly well,Slightly well,Slightly well,Slightly well,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Very uncomfortable,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Slightly well,Slightly confident,Slightly confident,Slightly confident,Strongly agree,Strongly agree,Extremely confident,Very confident,Extremely confident,Extremely confident,Very confident,Very well,Very well,Somewhat agree,A few times,Slightly well,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,Very confident,"Access to evidence-based protocols,CEU workshops/webinars,Graduate coursework,Mentorship or supervision",,0,
2025-11-19 07:41:43,2025-11-19 07:51:52,IP Address,172.226.202.147,100,608,True,2025-11-19 07:51:52,R_64epXw3lwzw4ntL,,,,,40.7126,-74.0066,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,Other (please specify),36 credit masters degree,NY,1984,Yes,Yes,42,"Adult (19+),Pediatric (birth-18)","Private Practice,School",,Other (please specify),,,,,,retired,Retired,"Dysphagia/swallowing,Interprofessional collaboration,Pediatric populations",,Yes,51-100,Moderately familiar,Very important,Very important,Extremely important,Extremely important,Very important,Extremely important,Very important,Never,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Slightly familiar,Slightly familiar,Slightly familiar,Slightly familiar,Extensive coverage,Minimal coverage,Slightly well,Slightly well,Slightly well,Slightly well,Neutral,Somewhat comfortable,Very comfortable,Very comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Very comfortable,Somewhat comfortable,Somewhat comfortable,Somewhat comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Very comfortable,Somewhat comfortable,Neutral,Very comfortable,Very comfortable,Very comfortable,Slightly well,Moderately confident,Moderately confident,Moderately confident,Strongly agree,Strongly agree,Moderately confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely well,Very well,Strongly agree,Several times,Moderately well,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,Extremely confident,"Graduate coursework,Graduate clinical experience",,0,
2025-11-19 07:45:09,2025-11-19 07:53:17,IP Address,174.231.103.22,100,488,True,2025-11-19 07:53:18,R_5D7fQeU1R2LBclO,,,,,40.5802,-74.3594,qr,EN,I agree to the consent form linked,Yes,Yes,Yes,Female,2 Year - In person,,Illinois,2024,No,Yes,5 months,"Adult (19+),Pediatric (birth-18)",School,,School,,,,High school,,,Employed full-time (35 hours or more per week),,,Yes,26-50 hours,Slightly familiar,Very important,Very important,Very important,Very important,Very important,Very important,Moderately important,Once,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Not familiar at all,Not familiar at all,Not familiar at all,Not familiar at all,Considerable coverage,Some coverage,Slightly well,Slightly well,Slightly well,Slightly well,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Somewhat uncomfortable,Slightly well,Not confident at all,Not confident at all,Not confident at all,Strongly agree,Strongly agree,Not at all confident,Slightly confident,Slightly confident,Slightly confident,Not at all confident,Not well at all,Not well at all,Somewhat agree,Frequently,Moderately well,Slightly confident,Not confident at all,Not confident at all,Not confident at all,Slightly confident,Slightly confident,Slightly confident,Slightly confident,"CEU workshops/webinars,Graduate coursework,Graduate clinical experience,Mentorship or supervision",,0.0196078431372549,QID78
